"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Low.Water1","m__est__mean.QTL.add","m__est__mean.QTL.dom","m__se__(Intercept)","m__se__Low.Water1","m__se__mean.QTL.add","m__se__mean.QTL.dom","v__est__(Intercept)","v__est__Low.Water1","v__est__var.QTL.add","v__est__var.QTL.dom","v__se__(Intercept)","v__se__Low.Water1","v__se__var.QTL.add","v__se__var.QTL.dom"
"26","A","1","gpm330",71.91,4.50386327902142,0.105195827763192,4.29154327434522,0.116977737838611,7.42714934906802,0.114964936154878,60.9429801642436,4.34782352023384,0.240961941100304,-18911.5651963956,0.285253122437145,0.333167794863565,0.174325194126191,4473.76857327043,5.369367286719,-0.246340187959832,-0.0171287433871545,-3239.64184978742,0.0386241756012317,0.0475008200911943,0.0249721546709698,846.183749528844
"27","A","1","ufg33",72.02,5.06492978106054,0.07946291131401,1.86533943578752,0.393501768090338,8.44490978832648,0.0765747939892421,60.8814775838708,4.31552779177433,0.404309519072385,-2154.91697181062,0.280953800145261,0.333654303474232,0.172929330474349,470.437780164998,5.34963679149112,-0.240814074085649,-0.0275877860603341,106.163086547909,0.041242891802797,0.0513297309603084,0.0270973409750439,63.2807102129433
"28","A","1","ufg32",72.82,4.32176735324755,0.115223255938999,1.78982615201146,0.40864311798913,7.53186042973877,0.11031256103255,60.8752670470758,4.31626863472634,0.398198661084002,-352.559608570041,0.281083206930036,0.333774730584804,0.172958230535426,84.4114321381724,5.35080072559925,-0.241305883454006,-0.0278328787338882,18.5072271788539,0.040137310539056,0.0499567050693239,0.0263690424711332,11.100229277211
"29","A","1","ufg34",74.42,1.01240715539402,0.602779646519987,0.225328988146818,0.893450367729852,1.20509333245,0.877259323964102,60.8631028750916,4.33736478854099,0.379867729438144,-417.521782525484,0.284838502966804,0.334762705875941,0.183852422089666,323.107909838602,5.35883382404602,-0.250974456687372,-0.020454549785738,9.01431427522903,0.0392562620800162,0.0483390633117348,0.0269496940872783,47.1820765993121
"30","A","1","AY108650",77.57,6.48608309100322,0.0390449572990795,2.43552092259279,0.295892087230728,10.5278314567198,0.0324157707492514,60.6604883816903,4.31598451353803,0.668498153542602,-61.6110165071299,0.283444252946678,0.333366881394753,0.170828644352936,14.1962950820016,5.34924817767463,-0.241424932493751,-0.0287080478938012,3.68524897239887,0.0432951503814421,0.053347165736741,0.0278307586397173,1.93011457769414
"31","A","1","gpm495",80.45,0.108647975808998,0.947125199678691,2.88780381252969,0.236005090030126,3.0644113937927,0.547104771224564,61.0768676076048,4.2915118767385,-0.0642530874815682,202.462089692372,0.283761992687468,0.334646367895471,0.171505492675273,310.859035639038,5.3881536868572,-0.246262531016328,-0.0465150305695515,-110.411696233353,0.039606415003032,0.0492242860166861,0.0256930637437728,56.7664618049685
"32","A","1","gpm83b",80.75,4.23553166220329,0.120300099235494,2.78532177774494,0.248413423911216,6.73817774627817,0.150388342323265,60.8432399107327,4.3172202499839,-0.0587511757828372,6844.42779406802,0.288447229804374,0.333903414641581,0.169586251197229,1552.2742531134,5.37567473318912,-0.256111235890244,-0.0548057133295688,276.931806377329,0.0400124361108972,0.0488059188410508,0.0253790397950498,216.694957775563
"33","A","1","gpm767",80.94,1.48506237534347,0.475907777784508,2.0304894095352,0.362313759079641,3.15073828337533,0.532924102454671,60.9418847084628,4.3213518798218,-0.0481041619960223,7856.88142118742,0.288365200295949,0.334339203903231,0.169815571495966,3004.50674285002,5.38785249250009,-0.250965107516547,-0.0548288187839817,-170.292235821603,0.0398176785131265,0.0487306608739129,0.025321121401683,447.221326781192
"34","A","1","bnlg1014",81.12,1.69538098372864,0.428403190968229,1.79562652602555,0.407459693433571,3.57534377101456,0.466515008029176,61.1730066765588,4.35166530989245,-0.0440267844667034,-36018.3978634188,0.285813329613205,0.334405632338438,0.170106868022036,12878.6066516754,5.37919334840381,-0.253866997019114,-0.0496669615371188,975.274549314236,0.0381014124273393,0.0470079313000776,0.0244339501136113,1800.91609393991
"35","A","1","umc1363a",82.02,0.537222976549715,0.764440191940588,0.104320212319525,0.949176885610558,0.631269312416058,0.959526372050643,60.824531444911,4.33897389333582,0.17815412407882,3287.54422230853,0.290220039854255,0.33489671097988,0.171194726593284,2583.15199731002,5.35823178500419,-0.254136385991417,-0.0122706355811887,-20.4723611513754,0.0389616746762307,0.0469908334540566,0.0243246288589995,365.057681864811
"36","A","1","gst12",83.52,1.36978066827882,0.504145514095024,4.27503190130811,0.117947466753059,5.58669575024001,0.232213307329671,60.7645132758299,4.29361525660669,0.426574730167699,-2.32335106145994,0.280749905441067,0.334251821684535,0.17438216862418,2.7095521507964,5.37353089498123,-0.242902847771919,-0.0376632469690933,-1.71646997984777,0.0386416662506046,0.048541727186303,0.0257075150452029,0.571250936391325
"37","A","1","umc1269",84.62,1.36782597349776,0.504638480258028,4.28313566127586,0.117470524681915,5.59366930888549,0.231617744198301,60.7646076923151,4.29354767763025,0.426411393930492,-1.49696168872609,0.280752246268896,0.334250477897708,0.174380294551243,2.14378301832893,5.37353681613161,-0.242890333842504,-0.0376863817389012,-1.39760141747447,0.0386404105813765,0.0485395933617995,0.0257060268307907,0.453312242809284
"38","A","1","umc2012",85.72,1.36770245630898,0.504669646983641,4.27831518027754,0.117753998380624,5.58916012983733,0.232002689427255,60.7646351027225,4.29349083559076,0.426461634989449,-1.30757022063747,0.280746391469426,0.334250787131362,0.174389894715118,2.42368030056796,5.37348472875661,-0.242892603395016,-0.037611031785164,-1.61554384971028,0.0386399989680787,0.0485398819056444,0.0257075441845832,0.51270523751735
"39","A","1","umc1977",87.52,0.723576588211968,0.696429790527518,0.431406578148408,0.805974407811763,1.29826970048216,0.86166903425521,60.9498729412825,4.34393516270597,0.190354839509411,-12376.4420554874,0.28046815208089,0.334746104233077,0.179032303973763,9232.01393303012,5.34917080753093,-0.250604673245095,-0.0109686856300891,1024.81446437089,0.0384320925435925,0.0480080649404367,0.0260563574329196,1271.49608370409
"40","A","1","IDP553",88.91,0.033012786789189,0.983629090641658,4.97284577614,0.0832070758855433,5.03255570171501,0.283973359597959,61.0995856210639,4.25741533952907,-0.0329282324529451,-741.385616798257,0.279222824677053,0.333599546608605,0.17679075157888,2284.7930523359,5.36002720435235,-0.259790008827723,0.0150243537572626,-1579.5244794802,0.0389787762816951,0.0488809519701169,0.026071747696307,413.845344929577
"41","A","1","IDP4043",89.33,0.087158703635606,0.957356583091634,2.24702617962616,0.325135555484597,2.35522958025015,0.670732657568249,61.0851353538579,4.28668875320085,-0.0164573546684724,-1666.82634371944,0.280246202654055,0.334443619535815,0.178946035540195,2721.79211719283,5.35039513994315,-0.259681619658842,0.0200658134871551,-1057.37830205214,0.0389265845304277,0.048639095446825,0.0260891641157835,447.012020587863
"42","A","1","php20603",90.02,3.34282788846812,0.187981082872422,2.06246013479987,0.356568087922206,7.20001094143011,0.12568858512953,61.0464716659328,4.31914823628407,0.141445566594174,-13.2763119512114,0.277262040954005,0.333808405226138,0.178355651112298,3.32008429271115,5.3329816166362,-0.242773008642861,-0.00191887256245452,0.835637843993013,0.0382408696429327,0.0480520353982801,0.0259835456430528,0.400692044688516
"43","A","1","sgb101",90.74,2.35293642875266,0.308365899912868,0.599596578645332,0.740967666698715,3.64775232472691,0.455770586635514,61.0663122990015,4.34055817116542,0.0535282809433093,-10.3856434478754,0.280221660124976,0.334455787872583,0.176695743767858,3.0902985406342,5.34125652610606,-0.252402746898732,0.00103477077965718,0.464996847561465,0.0381016170995694,0.0475016684705092,0.0253663324627777,0.398336704041551
"44","A","1","IDP1437",91.9,0.985103423261455,0.61106514107009,13.4809737862696,0.00118207147399345,14.4504441906677,0.00598788632398861,60.8258567943137,4.23256591510727,0.337781803887763,-316.107688089421,0.294203329846116,0.33123740595264,0.167127663812682,307.829668058295,5.42436710977812,-0.252561088620116,-0.0737405969785031,-298.675972470017,0.0394288806693114,0.0474334761869404,0.0241624890884852,63.1489984700738
"45","A","1","IDP847",93.03,0.99370106940483,0.608443918266542,16.5957736242107,0.000249042545133458,18.0141326624297,0.00122627414808957,60.8139934337073,4.19839516644667,0.357240183510544,-90.2462002557667,0.297180930530004,0.330374011920409,0.167064538300118,225.232970347671,5.43515304226472,-0.249976753262502,-0.0828519588596401,-248.131226432704,0.0414575692805438,0.0492732333947245,0.025131541818876,48.2703067288029
"46","A","1","gpm125",96.14,4.56853195479619,0.101848793992249,6.71792270434309,0.0347713553885138,10.7572841537359,0.0294315855532178,60.2531343029269,4.30386161129299,0.566811389012865,1784.67539119598,0.317729778444682,0.332820039404781,0.171141776663037,462.177906125637,5.42738754430497,-0.242535315081067,-0.0994187634586657,-28.2448692551732,0.0406369244530988,0.0452701652591062,0.0235806247741918,62.2284237580706
"47","A","1","lls1",97.12,1.97706260336885,0.372122826037875,6.42469513578765,0.040261984499603,8.75870702490215,0.067421905228914,60.5585876677591,4.30404296123275,0.481437399095622,708.533894725231,0.30555023856028,0.333110868636516,0.166291438664537,578.101290256844,5.42492243082518,-0.24583338909535,-0.0959098617920902,-8.23642180648499,0.0397119780165998,0.0461715616676654,0.0233720248792216,78.1580112250273
"48","A","1","php20689",99.42,2.92135697099946,0.232078759226878,8.41939510745998,0.0148508592459088,11.7986789594805,0.0189128479851554,60.445502398126,4.32100361528296,0.471828030342343,1089.48412536133,0.303674267923724,0.332520011704948,0.16516665231389,508.985373142771,5.39761985381826,-0.241472692061789,-0.0963985983410885,152.098891888479,0.0391508871054419,0.0454219680007767,0.0228848009831311,66.7467468188182
"49","A","1","umc1685",101.32,9.22912235727302,0.009906529650134,9.09423352119955,0.0105977161290782,16.2225728739132,0.00273459338762542,60.6801918686353,4.22303617983281,0.586681809917874,-15.481688009293,0.298864733626222,0.33196304102734,0.166946390372095,2.52796537349772,5.43153756727776,-0.256325838199099,-0.0961016457669484,-1.11629187379076,0.0407075322349361,0.0485081899567102,0.0246808723308744,0.469176262322845
"50","A","1","gpm557b",106.62,11.9068596389044,0.00259691826551396,11.3343764870251,0.00345757347581167,24.5048790900487,6.32599650268998e-05,60.3485578071209,4.26420952859298,0.595074418430307,4485.95328853494,0.29948837507977,0.330913207928903,0.16615222705042,730.895433347594,5.44566498917339,-0.26283941799539,-0.129763138785095,148.157985095515,0.0381117734165065,0.0454659980023973,0.0233055972072893,97.6067733472545
"51","A","1","umc1160",106.63,11.9618096161116,0.00252653922466289,11.3574618707616,0.00341789321961523,24.6305613474689,5.96886677703229e-05,60.3537749301211,4.26285330307848,0.591715371911402,4695.43397799981,0.299471898417789,0.33089652202996,0.16620214567998,762.417600172422,5.44571466058743,-0.262929799202845,-0.129936289334107,157.910107984172,0.0380707113763857,0.0454171270109644,0.0232915129748175,101.487926599906
"52","A","1","gpm584",107.6,4.08056276344377,0.129992128322937,13.9213687199092,0.000948447273055518,17.715435773512,0.00140255010379016,60.5922734313797,4.28698097058616,0.452867169045962,5.30596528887797,0.293703441653632,0.3312139343395,0.171900653783666,1.48825760534545,5.44900995038259,-0.249947561329101,-0.14485728444324,-0.360855945939335,0.0380168734431118,0.0463286354057226,0.0248789756641441,0.224714517263571
"53","A","1","gpm346b",108.13,1.15361955129019,0.561687420194575,8.70793454481616,0.0128557091766425,9.63041084472676,0.0471354781118233,61.3118403755632,4.28679794880917,-0.253440427050781,-2456.97940954711,0.293192112783206,0.33269644070973,0.170190120394037,1250.95784872453,5.42805439903407,-0.245646870935602,-0.100680491550639,-553.055801676989,0.0387558761558595,0.0469983278668539,0.0246731809596032,201.650110860917
"54","A","1","gpm33e",108.55,0.381732997482155,0.826242885253986,11.0926381465218,0.00390179305714406,11.5929750044679,0.0206491408184433,61.2374868124557,4.29173044373814,-0.213013380130898,-771.01498910258,0.294362282167541,0.331953692446029,0.170956237012527,1119.67782494421,5.43719771047659,-0.241428082372496,-0.103783320623317,-821.0619518058,0.0387305927435725,0.0467508245027695,0.0245881209394642,195.063985896053
"55","A","1","umc2224",109.23,3.85770079046947,0.14531515749432,12.853641811458,0.00161758512456879,14.6926885202787,0.00538293975973093,61.0465296016534,4.37144975867326,-0.259955255300705,2008.94961571594,0.291882455196981,0.330462368931512,0.173073760207678,539.836074697351,5.42985357151176,-0.248862298650765,-0.0587437468557201,-749.836802135956,0.0400450532129436,0.0483277105648665,0.0254323620468386,115.012053044516
"56","A","1","gpm556",110.49,6.01967139948544,0.0492997780613047,10.7150759829477,0.00471249403743839,14.0199674719082,0.00723159972384588,61.1125311302584,4.23421670076458,-0.19328103663423,1411.26693466624,0.28897259121856,0.331060458601627,0.173625064038248,280.611292747567,5.41381181885709,-0.245989199695512,-0.0723626575580723,-340.757030923884,0.0400698318575035,0.0490117884719475,0.0259417316201111,61.0480621275531
"57","A","1","npi579b",110.53,6.07123418333178,0.0480450055533785,8.53970681176959,0.0139838329507091,17.2731979304034,0.00171039537238982,61.2083024828014,4.2398285162363,-0.414628043764053,529.37773838048,0.283863231438087,0.332132011515939,0.169712661185768,106.005781009468,5.38571625438065,-0.255799395326009,-0.0839050267802599,39.1349836954464,0.0378416888176657,0.0470585235284765,0.0248706492331408,11.9801555994205
"58","A","1","IDP3917",115.28,0.827013489188459,0.661327073982628,14.5599296675019,0.000689209800190121,14.9853148840631,0.00473177216283206,61.1455157906227,4.19983745102941,-0.095668636142832,3.51927935254468,0.290673836895314,0.331134465791883,0.168757723199889,1.87240086615124,5.43759687755613,-0.249066125621356,-0.119742689530554,-1.52128990364713,0.0393967630096306,0.0483642725681895,0.0252342786608355,0.394190458339643
"59","A","1","gpm199c",115.57,1.56996415363976,0.456127876974473,21.3319589451921,2.33251245239895e-05,22.4663390111121,0.000161821216958108,61.3603521670565,4.14433868071048,-0.314766275327637,3.52257252332739,0.297541432020692,0.329488849334442,0.1672046004118,1.84612095448027,5.46871968325594,-0.247635874783842,-0.155767301447827,-1.48478213654503,0.0382207315738356,0.0461396954418065,0.0238137541081089,0.370608724182514
"60","A","1","IDP1425",118.03,1.57334774121991,0.455356855053676,21.5267612141741,2.1160366999834e-05,22.6576687123608,0.000148208042204887,61.3606962766246,4.14324945142033,-0.314186032276322,4.16739179729945,0.297656366754491,0.329443011367345,0.167244423361421,2.02261053256415,5.46926054804104,-0.247595232165483,-0.156330580227867,-1.48603770318557,0.0382382375864574,0.0461448620857205,0.023823833910118,0.40691479346761
"61","A","1","mmp68",121.93,14.2433191424607,0.000807425658219267,20.2096390372496,4.08820478712843e-05,29.692665061967,5.65260281596676e-06,61.1072074309393,4.17022431287332,-0.264348330178348,186.988502411052,0.293820232090465,0.328923443586964,0.166171632381667,20.2829182971135,5.45853322434058,-0.245507620107157,-0.156217906500893,-8.68467327352545,0.038019817145297,0.0462541891710082,0.0239466314702149,3.70603445510844
"62","A","1","umc2225",123.03,12.5645160894506,0.00186917514431513,26.9010537981607,1.4404904687349e-06,35.1657472366895,4.29504664617466e-07,61.0953111046072,4.12501996263153,-0.226412225919456,160.515543479835,0.292123259502295,0.327481233169091,0.165639145436865,18.3165793659908,5.47423817476821,-0.246172700950371,-0.189219451772909,-6.66975981379434,0.037979797156455,0.0466363671774746,0.0243888964682253,3.36318934947511
"63","A","1","csu1171",125.63,12.5728986474305,0.00186135730462234,13.4397897178476,0.00120666507735348,22.1699244300086,0.000185398994648219,61.2285209199792,4.19029974142749,-0.448117656039702,160.190905556259,0.29290964126245,0.330683767089599,0.168549071644183,18.7307299927151,5.4393938515545,-0.251984644190152,-0.119032029816647,-8.41174911029584,0.0374386514896518,0.0455335350219805,0.0237234022348866,3.29966912067895
"64","A","1","mmp171b",130.13,8.94179464668848,0.0114370485140134,17.0950051764908,0.000194029065444277,20.1730665754577,0.000461604481924267,61.1164448020318,4.32461191324935,0.13346276577696,-427.095227736108,0.301243205576612,0.329683940747092,0.168796469779352,50.6933780111952,5.4571048992762,-0.252097391067045,-0.113945953830412,-51.8513816714371,0.039761654758578,0.0471499621403309,0.0242168508376955,11.0671786565227
"65","A","1","gpm403b",131.93,13.2139341707028,0.00135092317710008,20.8894776527009,2.91009765377832e-05,25.6518929400146,3.71926474958101e-05,61.6219650867893,4.27783889516933,-0.340655952370744,-452.821070962394,0.306160827277525,0.328335934545036,0.165266154593563,48.2599451856358,5.49098509104194,-0.249807874692203,-0.146040681827668,-54.339452645635,0.0422733958364215,0.0493231591685394,0.0248143131036285,11.2654014368827
"66","A","1","umc1568",140.13,1.71985025735346,0.423193766208903,17.1627888793137,0.00018756324933372,18.4613403815221,0.00100247824411497,61.4352001256419,4.18727051603962,-0.360539277393355,735.461161414728,0.313818441526343,0.330651564360441,0.167538792129421,345.051814975345,5.48040452764713,-0.262729716027614,-0.130046674739097,-233.03579981505,0.0409129779427769,0.0469448823122511,0.0236739717475529,70.1694574532422
"67","A","1","IDP3783",140.14,1.7824810560631,0.410146638630198,17.179264937703,0.000186024444870506,18.5368701256741,0.000968889071446327,61.4340342243145,4.18700382747609,-0.359370365802459,658.287383821898,0.313808178622202,0.330642015118293,0.167498110872875,297.796413890408,5.48021866844651,-0.262671761013853,-0.130221370593822,-201.058673729766,0.0409896460617571,0.0470328999847904,0.0237124183307176,60.6768465362372
